2023/08/07 05:46:14 [error] 65609#0: *13573 [lua] share_dict.lua:85:  counter: 580, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13744 [lua] share_dict.lua:85:  counter: 751, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13745 [lua] share_dict.lua:85:  counter: 752, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13746 [lua] share_dict.lua:85:  counter: 753, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13747 [lua] share_dict.lua:85:  counter: 754, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13748 [lua] share_dict.lua:85:  counter: 755, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13749 [lua] share_dict.lua:85:  counter: 756, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13750 [lua] share_dict.lua:85:  counter: 757, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13751 [lua] share_dict.lua:85:  counter: 758, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13752 [lua] share_dict.lua:85:  counter: 759, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13753 [lua] share_dict.lua:85:  counter: 760, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13754 [lua] share_dict.lua:85:  counter: 761, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13755 [lua] share_dict.lua:85:  counter: 762, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13756 [lua] share_dict.lua:85:  counter: 763, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13757 [lua] share_dict.lua:85:  counter: 764, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13758 [lua] share_dict.lua:85:  counter: 765, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13759 [lua] share_dict.lua:85:  counter: 766, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13760 [lua] share_dict.lua:85:  counter: 767, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13761 [lua] share_dict.lua:85:  counter: 768, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13762 [lua] share_dict.lua:85:  counter: 769, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13763 [lua] share_dict.lua:85:  counter: 770, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13764 [lua] share_dict.lua:85:  counter: 771, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13765 [lua] share_dict.lua:85:  counter: 772, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13766 [lua] share_dict.lua:85:  counter: 773, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13767 [lua] share_dict.lua:85:  counter: 774, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13768 [lua] share_dict.lua:85:  counter: 775, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13769 [lua] share_dict.lua:85:  counter: 776, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13770 [lua] share_dict.lua:85:  counter: 777, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13771 [lua] share_dict.lua:85:  counter: 778, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13772 [lua] share_dict.lua:85:  counter: 779, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13773 [lua] share_dict.lua:85:  counter: 780, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13774 [lua] share_dict.lua:85:  counter: 781, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13775 [lua] share_dict.lua:85:  counter: 782, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13776 [lua] share_dict.lua:85:  counter: 783, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13777 [lua] share_dict.lua:85:  counter: 784, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13778 [lua] share_dict.lua:85:  counter: 785, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13779 [lua] share_dict.lua:85:  counter: 786, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13780 [lua] share_dict.lua:85:  counter: 787, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13781 [lua] share_dict.lua:85:  counter: 788, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13782 [lua] share_dict.lua:85:  counter: 789, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13783 [lua] share_dict.lua:85:  counter: 790, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65609#0: *13784 [lua] share_dict.lua:85:  counter: 791, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13785 [lua] share_dict.lua:85:  counter: 792, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13786 [lua] share_dict.lua:85:  counter: 793, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13787 [lua] share_dict.lua:85:  counter: 794, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:17 [error] 65610#0: *13788 [lua] share_dict.lua:85:  counter: 795, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13789 [lua] share_dict.lua:85:  counter: 796, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13790 [lua] share_dict.lua:85:  counter: 797, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13791 [lua] share_dict.lua:85:  counter: 798, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13792 [lua] share_dict.lua:85:  counter: 799, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13793 [lua] share_dict.lua:85:  counter: 800, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13794 [lua] share_dict.lua:85:  counter: 801, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13795 [lua] share_dict.lua:85:  counter: 802, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13796 [lua] share_dict.lua:85:  counter: 803, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13797 [lua] share_dict.lua:85:  counter: 804, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13798 [lua] share_dict.lua:85:  counter: 805, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13799 [lua] share_dict.lua:85:  counter: 806, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13800 [lua] share_dict.lua:85:  counter: 807, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13801 [lua] share_dict.lua:85:  counter: 808, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13802 [lua] share_dict.lua:85:  counter: 809, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13803 [lua] share_dict.lua:85:  counter: 810, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13804 [lua] share_dict.lua:85:  counter: 811, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13805 [lua] share_dict.lua:85:  counter: 812, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13806 [lua] share_dict.lua:85:  counter: 813, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13807 [lua] share_dict.lua:85:  counter: 814, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13808 [lua] share_dict.lua:85:  counter: 815, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13809 [lua] share_dict.lua:85:  counter: 816, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13810 [lua] share_dict.lua:85:  counter: 817, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13811 [lua] share_dict.lua:85:  counter: 818, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13812 [lua] share_dict.lua:85:  counter: 819, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13813 [lua] share_dict.lua:85:  counter: 820, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13814 [lua] share_dict.lua:85:  counter: 821, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13815 [lua] share_dict.lua:85:  counter: 822, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13816 [lua] share_dict.lua:85:  counter: 823, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13817 [lua] share_dict.lua:85:  counter: 824, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13818 [lua] share_dict.lua:85:  counter: 825, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13819 [lua] share_dict.lua:85:  counter: 826, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13820 [lua] share_dict.lua:85:  counter: 827, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13821 [lua] share_dict.lua:85:  counter: 828, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13822 [lua] share_dict.lua:85:  counter: 829, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13823 [lua] share_dict.lua:85:  counter: 830, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13824 [lua] share_dict.lua:85:  counter: 831, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13825 [lua] share_dict.lua:85:  counter: 832, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13826 [lua] share_dict.lua:85:  counter: 833, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13827 [lua] share_dict.lua:85:  counter: 834, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13828 [lua] share_dict.lua:85:  counter: 835, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13829 [lua] share_dict.lua:85:  counter: 836, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13830 [lua] share_dict.lua:85:  counter: 837, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13831 [lua] share_dict.lua:85:  counter: 838, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13832 [lua] share_dict.lua:85:  counter: 839, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13833 [lua] share_dict.lua:85:  counter: 840, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13834 [lua] share_dict.lua:85:  counter: 841, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13835 [lua] share_dict.lua:85:  counter: 842, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13836 [lua] share_dict.lua:85:  counter: 843, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13837 [lua] share_dict.lua:85:  counter: 844, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13838 [lua] share_dict.lua:85:  counter: 845, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13839 [lua] share_dict.lua:85:  counter: 846, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13840 [lua] share_dict.lua:85:  counter: 847, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13841 [lua] share_dict.lua:85:  counter: 848, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13842 [lua] share_dict.lua:85:  counter: 849, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13843 [lua] share_dict.lua:85:  counter: 850, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65609#0: *13844 [lua] share_dict.lua:85:  counter: 851, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13845 [lua] share_dict.lua:85:  counter: 852, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13846 [lua] share_dict.lua:85:  counter: 853, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13847 [lua] share_dict.lua:85:  counter: 854, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:18 [error] 65610#0: *13848 [lua] share_dict.lua:85:  counter: 855, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13849 [lua] share_dict.lua:85:  counter: 856, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13850 [lua] share_dict.lua:85:  counter: 857, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13851 [lua] share_dict.lua:85:  counter: 858, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13852 [lua] share_dict.lua:85:  counter: 859, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13853 [lua] share_dict.lua:85:  counter: 860, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13854 [lua] share_dict.lua:85:  counter: 861, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13855 [lua] share_dict.lua:85:  counter: 862, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13856 [lua] share_dict.lua:85:  counter: 863, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13857 [lua] share_dict.lua:85:  counter: 864, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13858 [lua] share_dict.lua:85:  counter: 865, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13859 [lua] share_dict.lua:85:  counter: 866, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13860 [lua] share_dict.lua:85:  counter: 867, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13861 [lua] share_dict.lua:85:  counter: 868, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13862 [lua] share_dict.lua:85:  counter: 869, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13863 [lua] share_dict.lua:85:  counter: 870, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13864 [lua] share_dict.lua:85:  counter: 871, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13865 [lua] share_dict.lua:85:  counter: 872, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13866 [lua] share_dict.lua:85:  counter: 873, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13867 [lua] share_dict.lua:85:  counter: 874, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65609#0: *13868 [lua] share_dict.lua:85:  counter: 875, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13869 [lua] share_dict.lua:85:  counter: 876, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13870 [lua] share_dict.lua:85:  counter: 877, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13871 [lua] share_dict.lua:85:  counter: 878, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:46:19 [error] 65610#0: *13872 [lua] share_dict.lua:85:  counter: 879, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
